image,rip_fraction,rip_pixels,num_components,largest_blob,issues
RipVIS-076_00990.jpg,0.2932,270222,2,163595,OK
RipVIS-076_00996.jpg,0.2675,246525,2,169512,OK
RipVIS-076_01002.jpg,0.3023,278618,2,170079,OK
RipVIS-076_01008.jpg,0.3041,280236,2,171833,OK
RipVIS-076_01014.jpg,0.304,280163,2,172846,OK
RipVIS-076_01020.jpg,0.2875,264967,2,159817,OK
RipVIS-076_01026.jpg,0.2885,265904,2,159939,OK
RipVIS-076_01032.jpg,0.297,273683,2,172846,OK
RipVIS-076_01038.jpg,0.2945,271370,2,170664,OK
RipVIS-076_01044.jpg,0.2927,269717,2,166221,OK
RipVIS-076_01050.jpg,0.296,272770,2,166043,OK
RipVIS-076_01056.jpg,0.2952,272058,2,165718,OK
RipVIS-076_01062.jpg,0.2947,271623,2,163986,OK
RipVIS-076_01068.jpg,0.2924,269432,2,162528,OK
RipVIS-076_01074.jpg,0.2936,270552,2,163052,OK
RipVIS-076_01080.jpg,0.1067,98367,1,98367,OK
RipVIS-076_01086.jpg,0.2972,273881,2,162837,OK
RipVIS-076_01092.jpg,0.2901,267320,2,159048,OK
RipVIS-076_01098.jpg,0.2938,270791,2,157979,OK
RipVIS-076_01104.jpg,0.2907,267931,2,159129,OK
RipVIS-076_01110.jpg,0.2934,270440,2,157823,OK
RipVIS-076_01128.jpg,0.3016,277936,2,160262,OK
RipVIS-076_01134.jpg,0.3001,276605,2,159785,OK
RipVIS-076_01176.jpg,0.128,117956,1,117956,OK
RipVIS-076_01182.jpg,0.1282,118107,1,118107,OK
RipVIS-076_01206.jpg,0.1536,141538,1,141538,OK
RipVIS-076_01212.jpg,0.1523,140390,1,140390,OK
RipVIS-076_01218.jpg,0.1537,141608,1,141608,OK
RipVIS-076_01224.jpg,0.2767,255034,2,139280,OK
RipVIS-076_01230.jpg,0.2769,255173,2,138532,OK
RipVIS-076_01236.jpg,0.263,242341,2,137773,OK
RipVIS-076_01242.jpg,0.2788,256915,2,163773,OK
RipVIS-076_01248.jpg,0.2641,243360,2,140077,OK
RipVIS-076_01254.jpg,0.2602,239783,2,138062,OK
RipVIS-076_01260.jpg,0.2644,243668,2,136237,OK
RipVIS-076_01266.jpg,0.2599,239518,2,146199,OK
RipVIS-076_01272.jpg,0.2571,236969,2,145317,OK
RipVIS-076_01278.jpg,0.2485,229058,2,149255,OK
RipVIS-076_01284.jpg,0.2486,229089,2,149255,OK
RipVIS-076_01290.jpg,0.2415,222541,2,149295,OK
RipVIS-076_01296.jpg,0.2539,234001,2,143925,OK
RipVIS-076_01302.jpg,0.2513,231619,2,143925,OK
RipVIS-076_01308.jpg,0.3231,297780,2,154946,OK
RipVIS-076_01314.jpg,0.3257,300179,2,157345,OK
RipVIS-076_01320.jpg,0.3296,303752,2,156967,OK
RipVIS-076_01326.jpg,0.3341,307941,2,163423,OK
RipVIS-076_01332.jpg,0.33,304170,2,159364,OK
RipVIS-076_01338.jpg,0.3363,309902,2,156059,OK
RipVIS-076_01344.jpg,0.3424,315571,2,161728,OK
RipVIS-076_01350.jpg,0.3548,326960,2,171679,OK
RipVIS-076_01356.jpg,0.3535,325823,2,170612,OK
RipVIS-076_01362.jpg,0.3503,322799,2,166836,OK
RipVIS-076_01368.jpg,0.3611,332803,2,177004,OK
RipVIS-076_01374.jpg,0.3617,333347,2,177369,OK
RipVIS-076_01380.jpg,0.3586,330500,2,176336,OK
RipVIS-076_01386.jpg,0.373,343733,2,182555,OK
RipVIS-076_01392.jpg,0.38,350199,2,189468,OK
RipVIS-076_01398.jpg,0.4026,371049,2,199053,OK
RipVIS-076_01404.jpg,0.4008,369334,2,198289,OK
RipVIS-076_01410.jpg,0.4151,382566,2,209194,OK
RipVIS-076_01416.jpg,0.4282,394630,2,208730,OK
RipVIS-076_01422.jpg,0.4314,397581,2,204000,OK
RipVIS-076_01428.jpg,0.5122,472040,2,276405,OK
RipVIS-076_01434.jpg,0.5029,463471,2,267673,OK
RipVIS-076_01440.jpg,0.5136,473363,1,473363,OK
RipVIS-076_01446.jpg,0.4983,459272,1,459272,OK
RipVIS-076_01452.jpg,0.4902,451732,2,257919,OK
RipVIS-076_01458.jpg,0.5109,470841,2,277519,OK
RipVIS-076_01464.jpg,0.5107,470640,2,276640,OK
RipVIS-076_01470.jpg,0.5156,475223,2,272658,OK
RipVIS-076_01476.jpg,0.5256,484370,2,282267,OK
RipVIS-076_01482.jpg,0.539,496710,2,292320,OK
RipVIS-076_01488.jpg,0.536,493958,2,289577,OK
RipVIS-076_01494.jpg,0.5215,480583,2,278093,OK
RipVIS-076_01500.jpg,0.5266,485348,2,283623,OK
RipVIS-076_01506.jpg,0.5101,470075,2,269935,OK
RipVIS-076_01512.jpg,0.5126,472407,2,269935,OK
RipVIS-076_01518.jpg,0.5189,478224,2,279524,OK
RipVIS-076_01524.jpg,0.5154,475035,2,278952,OK
RipVIS-076_01530.jpg,0.523,481999,2,285916,OK
RipVIS-076_01536.jpg,0.5342,492274,2,288113,OK
RipVIS-076_01542.jpg,0.5294,487922,2,286946,OK
RipVIS-076_01548.jpg,0.5295,487964,2,283132,OK
RipVIS-076_01554.jpg,0.5338,491940,2,287176,OK
RipVIS-076_01560.jpg,0.5183,477650,2,272537,OK
RipVIS-076_01566.jpg,0.5361,494087,2,289753,OK
RipVIS-076_01572.jpg,0.5464,503554,2,304994,OK
RipVIS-076_01578.jpg,0.544,501308,2,332089,OK
RipVIS-076_01584.jpg,0.5512,508000,1,508000,OK
RipVIS-076_01590.jpg,0.5073,467570,2,296867,OK
RipVIS-076_01596.jpg,0.5044,464860,2,311404,OK
RipVIS-076_01602.jpg,0.5179,477311,2,304556,OK
RipVIS-076_01608.jpg,0.5083,468469,2,298079,OK
RipVIS-076_01614.jpg,0.5088,468927,2,299243,OK
RipVIS-076_01620.jpg,0.5098,469877,2,300828,OK
RipVIS-076_01626.jpg,0.5024,463055,2,294611,OK
RipVIS-076_01632.jpg,0.5006,461336,2,292892,OK
RipVIS-076_01638.jpg,0.5008,461542,2,291140,OK
RipVIS-076_01644.jpg,0.4991,459965,2,286629,OK
RipVIS-076_01650.jpg,0.4969,457975,2,286613,OK
RipVIS-076_01656.jpg,0.517,476495,2,283317,OK
RipVIS-076_01662.jpg,0.5184,477780,2,282646,OK
RipVIS-076_01668.jpg,0.5235,482461,2,282646,OK
RipVIS-076_01674.jpg,0.5217,480812,2,280287,OK
RipVIS-076_01680.jpg,0.5225,481521,2,278762,OK
RipVIS-076_01686.jpg,0.5276,486213,2,274226,OK
RipVIS-076_01692.jpg,0.5197,478937,2,264919,OK
RipVIS-076_01698.jpg,0.5262,484964,2,266642,OK
RipVIS-076_01704.jpg,0.5135,473207,2,256981,OK
RipVIS-076_01710.jpg,0.5102,470221,2,255632,OK
RipVIS-076_01716.jpg,0.5093,469342,2,253064,OK
RipVIS-076_01722.jpg,0.5065,466771,2,251364,OK
RipVIS-076_01728.jpg,0.5029,463514,2,248107,OK
RipVIS-076_01734.jpg,0.5027,463332,2,247718,OK
RipVIS-076_01740.jpg,0.4978,458784,2,245920,OK
RipVIS-076_01746.jpg,0.4906,452104,2,243772,OK
RipVIS-076_01752.jpg,0.4816,443855,2,240604,OK
RipVIS-076_01758.jpg,0.4762,438891,2,239579,OK
RipVIS-076_01764.jpg,0.4742,437004,2,238036,OK
RipVIS-076_01770.jpg,0.5229,481895,2,284545,OK
RipVIS-076_01776.jpg,0.5298,488291,2,293679,OK
RipVIS-076_01782.jpg,0.5328,491009,2,292992,OK
RipVIS-076_01788.jpg,0.5222,481255,2,284108,OK
RipVIS-076_01794.jpg,0.5036,464082,2,278497,OK
RipVIS-076_01800.jpg,0.5032,463791,2,278661,OK
RipVIS-076_01806.jpg,0.492,453394,2,272036,OK
RipVIS-076_01812.jpg,0.4793,441732,2,263737,OK
RipVIS-076_01818.jpg,0.4526,417110,2,256374,OK
RipVIS-077_00000.jpg,0.097,89405,3,37126,OK
RipVIS-077_00006.jpg,0.0929,85578,3,34707,OK
RipVIS-077_00012.jpg,0.0909,83784,3,34709,OK
RipVIS-077_00018.jpg,0.0955,87997,3,34244,OK
RipVIS-077_00024.jpg,0.0799,73652,3,41098,OK
RipVIS-077_00030.jpg,0.08,73733,3,41283,OK
RipVIS-077_00036.jpg,0.0808,74477,3,41753,OK
RipVIS-077_00042.jpg,0.0943,86901,3,34824,OK
RipVIS-077_00048.jpg,0.0967,89154,3,34600,OK
RipVIS-077_00054.jpg,0.0924,85199,3,33226,OK
RipVIS-077_00060.jpg,0.0966,88993,3,36476,OK
RipVIS-077_00066.jpg,0.0925,85266,3,39836,OK
RipVIS-077_00072.jpg,0.1035,95347,3,39368,OK
RipVIS-077_00078.jpg,0.1027,94656,3,39368,OK
RipVIS-077_00084.jpg,0.0913,84123,3,40093,OK
RipVIS-077_00090.jpg,0.0927,85434,3,41409,OK
RipVIS-077_00096.jpg,0.0889,81947,3,41408,OK
RipVIS-077_00102.jpg,0.089,82040,3,41492,OK
RipVIS-077_00108.jpg,0.0895,82475,3,41574,OK
RipVIS-077_00114.jpg,0.1042,96000,3,40911,OK
RipVIS-077_00120.jpg,0.0962,88659,3,36265,OK
RipVIS-077_00126.jpg,0.0815,75092,3,37128,OK
RipVIS-077_00132.jpg,0.0833,76748,3,37128,OK
RipVIS-077_00138.jpg,0.0819,75447,3,37493,OK
RipVIS-077_00144.jpg,0.0928,85483,3,36265,OK
RipVIS-077_00150.jpg,0.0823,75877,3,37587,OK
RipVIS-077_00156.jpg,0.0802,73885,3,37604,OK
RipVIS-077_00162.jpg,0.1098,101161,3,44177,OK
RipVIS-077_00168.jpg,0.083,76521,3,37665,OK
RipVIS-077_00174.jpg,0.0825,76017,3,37665,OK
RipVIS-077_00180.jpg,0.0789,72677,3,37446,OK
RipVIS-077_00186.jpg,0.071,65420,3,35749,OK
RipVIS-077_00192.jpg,0.0749,69049,3,36580,OK
RipVIS-077_00198.jpg,0.0747,68888,3,36453,OK
RipVIS-077_00204.jpg,0.0747,68888,3,36453,OK
RipVIS-077_00210.jpg,0.0749,68998,3,36563,OK
RipVIS-077_00216.jpg,0.0761,70177,3,36953,OK
RipVIS-077_00222.jpg,0.0686,63240,3,36568,OK
RipVIS-077_00228.jpg,0.0766,70564,3,36953,OK
RipVIS-077_00234.jpg,0.0744,68541,3,37657,OK
RipVIS-077_00240.jpg,0.0679,62561,3,35873,OK
RipVIS-077_00246.jpg,0.0712,65608,3,37351,OK
RipVIS-077_00252.jpg,0.0712,65608,3,37351,OK
RipVIS-077_00258.jpg,0.0742,68358,3,37964,OK
RipVIS-077_00264.jpg,0.0739,68141,3,37964,OK
RipVIS-077_00270.jpg,0.0722,66568,3,37649,OK
RipVIS-077_00276.jpg,0.0709,65313,3,36236,OK
RipVIS-077_00282.jpg,0.0691,63676,3,35976,OK
RipVIS-077_00288.jpg,0.071,65390,3,36350,OK
RipVIS-077_00294.jpg,0.0705,65018,3,36138,OK
RipVIS-077_00300.jpg,0.0682,62857,3,35303,OK
RipVIS-077_00306.jpg,0.0656,60473,3,35303,OK
RipVIS-077_00312.jpg,0.0681,62720,3,35613,OK
RipVIS-077_00318.jpg,0.0647,59651,3,35672,OK
RipVIS-077_00324.jpg,0.0636,58653,3,35680,OK
RipVIS-077_00330.jpg,0.0693,63832,3,36618,OK
RipVIS-077_00336.jpg,0.0662,61045,3,36618,OK
RipVIS-077_00342.jpg,0.0665,61300,3,37425,OK
RipVIS-077_00348.jpg,0.0716,66027,3,38982,OK
RipVIS-077_00354.jpg,0.0677,62392,3,36472,OK
RipVIS-077_00360.jpg,0.064,58968,3,32973,OK
RipVIS-077_00366.jpg,0.0634,58471,3,32913,OK
RipVIS-077_00372.jpg,0.062,57167,3,33119,OK
RipVIS-077_00378.jpg,0.0641,59085,3,33119,OK
RipVIS-077_00384.jpg,0.0721,66422,3,33531,OK
RipVIS-077_00390.jpg,0.0703,64832,3,36895,OK
RipVIS-077_00396.jpg,0.0726,66939,3,33532,OK
RipVIS-077_00402.jpg,0.0729,67211,3,33546,OK
RipVIS-077_00408.jpg,0.0665,61308,3,33546,OK
RipVIS-077_00414.jpg,0.0651,59978,3,33546,OK
RipVIS-077_00420.jpg,0.0664,61225,3,37336,OK
RipVIS-077_00426.jpg,0.0605,55746,3,33312,OK
RipVIS-077_00432.jpg,0.0603,55541,3,34491,OK
RipVIS-077_00438.jpg,0.0617,56884,3,34491,OK
RipVIS-077_00444.jpg,0.0617,56884,3,34491,OK
RipVIS-077_00450.jpg,0.0643,59214,3,35478,OK
RipVIS-077_00456.jpg,0.0646,59575,3,35478,OK
RipVIS-077_00462.jpg,0.0639,58871,3,35478,OK
RipVIS-077_00468.jpg,0.0599,55186,3,30785,OK
RipVIS-077_00474.jpg,0.0617,56888,3,30736,OK
RipVIS-077_00480.jpg,0.0654,60227,3,34553,OK
RipVIS-077_00486.jpg,0.0664,61189,3,34553,OK
RipVIS-077_00492.jpg,0.0719,66267,3,33702,OK
RipVIS-077_00498.jpg,0.0699,64414,3,33702,OK
RipVIS-077_00504.jpg,0.0684,63010,3,32576,OK
RipVIS-077_00510.jpg,0.0676,62295,3,35579,OK
RipVIS-077_00516.jpg,0.0665,61303,3,34579,OK
RipVIS-077_00522.jpg,0.0724,66680,3,38953,OK
RipVIS-077_00528.jpg,0.0719,66242,3,38515,OK
RipVIS-077_00534.jpg,0.072,66350,3,38515,OK
RipVIS-077_00540.jpg,0.0718,66185,3,37038,OK
RipVIS-077_00546.jpg,0.0691,63688,3,35879,OK
RipVIS-077_00552.jpg,0.0682,62854,3,35189,OK
RipVIS-077_00558.jpg,0.0665,61313,3,34314,OK
RipVIS-077_00564.jpg,0.0687,63355,3,36502,OK
RipVIS-077_00570.jpg,0.0692,63768,3,38305,OK
RipVIS-077_00576.jpg,0.0713,65725,3,38305,OK
RipVIS-077_00582.jpg,0.0719,66224,3,37620,OK
RipVIS-077_00588.jpg,0.072,66363,3,37620,OK
RipVIS-077_00594.jpg,0.0723,66608,3,38258,OK
RipVIS-077_00600.jpg,0.0747,68870,3,38258,OK
RipVIS-077_00606.jpg,0.0729,67163,3,38259,OK
RipVIS-077_00612.jpg,0.0733,67510,3,38606,OK
RipVIS-077_00618.jpg,0.0394,36341,2,20831,OK
RipVIS-077_00624.jpg,0.0723,66672,3,37294,OK
RipVIS-077_00630.jpg,0.0337,31026,2,16159,OK
RipVIS-077_00636.jpg,0.0306,28223,2,14867,OK
RipVIS-077_00642.jpg,0.0702,64739,3,35715,OK
RipVIS-077_00648.jpg,0.0294,27123,2,15281,OK
RipVIS-077_00654.jpg,0.0577,53173,3,26399,OK
RipVIS-077_00660.jpg,0.0582,53657,3,26379,OK
RipVIS-077_00666.jpg,0.0568,52347,3,25015,OK
RipVIS-077_00672.jpg,0.0565,52076,3,25015,OK
RipVIS-077_00678.jpg,0.0549,50575,3,23722,OK
RipVIS-077_00684.jpg,0.0556,51254,3,24401,OK
RipVIS-077_00690.jpg,0.0548,50525,3,24391,OK
RipVIS-077_00696.jpg,0.0695,64027,3,36290,OK
RipVIS-077_00702.jpg,0.0645,59409,3,33029,OK
RipVIS-077_00708.jpg,0.0621,57239,3,31545,OK
RipVIS-077_00714.jpg,0.0625,57614,3,31545,OK
RipVIS-077_00720.jpg,0.0623,57461,3,31774,OK
RipVIS-077_00726.jpg,0.0634,58412,3,32464,OK
RipVIS-077_00732.jpg,0.0644,59327,3,33379,OK
RipVIS-077_00738.jpg,0.0651,60038,3,33382,OK
RipVIS-077_00744.jpg,0.0604,55682,3,27625,OK
RipVIS-077_00750.jpg,0.0658,60659,3,33752,OK
RipVIS-077_00756.jpg,0.0658,60659,3,33752,OK
RipVIS-077_00762.jpg,0.0656,60451,3,31976,OK
RipVIS-077_00768.jpg,0.0565,52042,3,24319,OK
RipVIS-077_00774.jpg,0.0537,49536,3,21733,OK
RipVIS-077_00780.jpg,0.054,49764,3,21754,OK
RipVIS-077_00786.jpg,0.0536,49427,3,21843,OK
RipVIS-077_00792.jpg,0.0536,49427,3,21843,OK
RipVIS-077_00798.jpg,0.058,53430,3,23480,OK
RipVIS-077_00804.jpg,0.0589,54316,3,23480,OK
RipVIS-077_00810.jpg,0.0589,54316,3,23480,OK
RipVIS-077_00816.jpg,0.0581,53503,3,23403,OK
RipVIS-077_00822.jpg,0.0581,53503,3,23403,OK
RipVIS-077_00828.jpg,0.0595,54875,3,23403,OK
RipVIS-077_00834.jpg,0.0584,53856,3,23403,OK
RipVIS-077_00840.jpg,0.0613,56472,3,26019,OK
RipVIS-077_00846.jpg,0.0714,65803,3,26019,OK
RipVIS-077_00852.jpg,0.0608,56040,2,34816,OK
RipVIS-077_00858.jpg,0.0608,56040,2,34816,OK
RipVIS-077_00864.jpg,0.0852,78476,3,31487,OK
RipVIS-077_00870.jpg,0.0853,78604,3,31487,OK
RipVIS-077_00876.jpg,0.0811,74721,3,27888,OK
RipVIS-077_00882.jpg,0.0812,74817,3,27888,OK
RipVIS-077_00888.jpg,0.0792,72967,3,27442,OK
RipVIS-077_00894.jpg,0.0766,70563,3,27166,OK
RipVIS-077_00900.jpg,0.0835,76950,3,32304,OK
RipVIS-077_00906.jpg,0.0835,76950,3,32304,OK
RipVIS-077_00912.jpg,0.0814,75044,3,32911,OK
RipVIS-077_00918.jpg,0.074,68172,3,28060,OK
RipVIS-077_00924.jpg,0.0778,71690,3,29307,OK
RipVIS-077_00930.jpg,0.0779,71824,3,29307,OK
RipVIS-077_00936.jpg,0.0791,72885,3,29683,OK
RipVIS-077_00942.jpg,0.0796,73358,3,29683,OK
RipVIS-077_00948.jpg,0.0798,73522,3,29683,OK
RipVIS-077_00954.jpg,0.0778,71707,3,29683,OK
RipVIS-077_00960.jpg,0.0756,69638,3,29683,OK
RipVIS-077_00966.jpg,0.0687,63314,3,29683,OK
RipVIS-077_00972.jpg,0.067,61705,3,29608,OK
RipVIS-077_00978.jpg,0.0723,66640,3,30212,OK
RipVIS-077_00984.jpg,0.0723,66640,3,30212,OK
RipVIS-077_00990.jpg,0.0848,78196,3,40660,OK
RipVIS-077_00996.jpg,0.0874,80548,3,40660,OK
RipVIS-077_01002.jpg,0.0879,80985,3,36421,OK
RipVIS-077_01008.jpg,0.0891,82088,3,34248,OK
RipVIS-077_01014.jpg,0.1042,95988,3,48091,OK
RipVIS-077_01020.jpg,0.0904,83312,3,35231,OK
RipVIS-077_01026.jpg,0.091,83846,3,34171,OK
RipVIS-077_01032.jpg,0.0891,82149,3,34171,OK
RipVIS-077_01038.jpg,0.0935,86168,3,34171,OK
RipVIS-077_01044.jpg,0.0974,89783,3,36431,OK
RipVIS-077_01050.jpg,0.099,91207,3,42235,OK
RipVIS-077_01056.jpg,0.1014,93462,3,39926,OK
RipVIS-077_01062.jpg,0.0959,88412,3,37157,OK
RipVIS-077_01068.jpg,0.0965,88892,3,42142,OK
RipVIS-077_01074.jpg,0.0959,88423,3,37607,OK
RipVIS-077_01080.jpg,0.0965,88936,3,36262,OK
RipVIS-077_01086.jpg,0.0995,91733,3,37607,OK
RipVIS-077_01092.jpg,0.1008,92916,3,39177,OK
RipVIS-077_01098.jpg,0.0941,86748,3,34629,OK
RipVIS-077_01104.jpg,0.0976,89925,3,36262,OK
RipVIS-077_01110.jpg,0.0934,86032,3,34779,OK
RipVIS-077_01116.jpg,0.0933,86024,3,34779,OK
RipVIS-077_01122.jpg,0.0986,90882,3,38242,OK
RipVIS-077_01128.jpg,0.0942,86771,3,38242,OK
RipVIS-077_01134.jpg,0.0942,86792,3,38242,OK
RipVIS-077_01140.jpg,0.0942,86792,3,38242,OK
RipVIS-077_01146.jpg,0.0732,67423,2,38242,OK
RipVIS-077_01152.jpg,0.116,106867,2,62953,OK
RipVIS-077_01158.jpg,0.1142,105263,2,61338,OK
RipVIS-077_01164.jpg,0.114,105080,2,61144,OK
RipVIS-077_01170.jpg,0.114,105080,2,61144,OK
RipVIS-077_01176.jpg,0.1199,110478,2,66542,OK
RipVIS-077_01182.jpg,0.1182,108939,2,66542,OK
RipVIS-077_01188.jpg,0.114,105050,2,62638,OK
RipVIS-077_01194.jpg,0.1292,119112,2,67838,OK
RipVIS-077_01200.jpg,0.1292,119112,2,67838,OK
RipVIS-077_01206.jpg,0.1156,106491,2,55187,OK
RipVIS-077_01212.jpg,0.1177,108465,2,57161,OK
RipVIS-077_01218.jpg,0.1449,133584,2,73584,OK
RipVIS-077_01224.jpg,0.1104,101713,2,50998,OK
RipVIS-077_01230.jpg,0.1115,102773,2,52058,OK
RipVIS-077_01236.jpg,0.1101,101502,2,50781,OK
RipVIS-077_01242.jpg,0.1125,103643,2,52862,OK
RipVIS-077_01248.jpg,0.113,104169,2,53388,OK
RipVIS-077_01254.jpg,0.113,104153,2,53388,OK
RipVIS-077_01260.jpg,0.1139,104962,2,54197,OK
RipVIS-077_01266.jpg,0.1015,93544,2,54197,OK
RipVIS-077_01272.jpg,0.1265,116560,2,66381,OK
RipVIS-077_01278.jpg,0.129,118896,2,69305,OK
RipVIS-077_01284.jpg,0.107,98568,2,53810,OK
RipVIS-077_01290.jpg,0.095,87533,2,48188,OK
RipVIS-077_01296.jpg,0.1359,125231,2,72649,OK
RipVIS-077_01302.jpg,0.1135,104556,2,54372,OK
RipVIS-077_01308.jpg,0.1316,121305,2,70357,OK
RipVIS-077_01314.jpg,0.1136,104725,2,54551,OK
RipVIS-077_01320.jpg,0.0979,90189,2,48188,OK
RipVIS-077_01326.jpg,0.1156,106581,2,56407,OK
RipVIS-077_01332.jpg,0.1062,97908,2,55889,OK
RipVIS-077_01338.jpg,0.1065,98193,2,56174,OK
RipVIS-077_01344.jpg,0.1056,97301,2,56174,OK
RipVIS-077_01350.jpg,0.1038,95679,2,54552,OK
RipVIS-077_01356.jpg,0.132,121677,2,62899,OK
RipVIS-077_01362.jpg,0.1258,115937,2,65294,OK
RipVIS-077_01368.jpg,0.1328,122361,2,67375,OK
RipVIS-077_01374.jpg,0.1328,122361,2,67375,OK
RipVIS-077_01380.jpg,0.138,127209,2,71132,OK
RipVIS-077_01386.jpg,0.138,127209,2,71132,OK
RipVIS-077_01392.jpg,0.1546,142445,2,77624,OK
RipVIS-077_01398.jpg,0.1591,146633,2,78308,OK
RipVIS-077_01404.jpg,0.1708,157440,2,78898,OK
RipVIS-077_01410.jpg,0.1802,166069,2,87541,OK
RipVIS-077_01416.jpg,0.1785,164503,2,83596,OK
RipVIS-077_01422.jpg,0.1803,166123,2,83607,OK
RipVIS-077_01428.jpg,0.1802,166108,2,83592,OK
RipVIS-077_01434.jpg,0.1776,163683,2,87723,OK
RipVIS-077_01440.jpg,0.1773,163401,2,87442,OK
RipVIS-077_01446.jpg,0.1755,161697,2,87442,OK
RipVIS-077_01452.jpg,0.1804,166268,2,87980,OK
RipVIS-077_01458.jpg,0.1908,175833,2,101404,OK
RipVIS-077_01464.jpg,0.2012,185416,2,102421,OK
RipVIS-077_01470.jpg,0.1968,181349,2,102421,OK
RipVIS-077_01476.jpg,0.1982,182623,2,103709,OK
RipVIS-077_01482.jpg,0.1982,182623,2,103709,OK
RipVIS-077_01488.jpg,0.1952,179889,2,100920,OK
RipVIS-077_01494.jpg,0.1961,180690,2,95117,OK
RipVIS-077_01500.jpg,0.2081,191808,2,103401,OK
RipVIS-077_01506.jpg,0.1992,183597,2,98024,OK
RipVIS-077_01512.jpg,0.2036,187675,2,98024,OK
RipVIS-077_01518.jpg,0.1834,169033,2,101622,OK
RipVIS-077_01524.jpg,0.1896,174728,2,101622,OK
RipVIS-077_01530.jpg,0.1841,169679,2,98344,OK
RipVIS-077_01536.jpg,0.2051,189031,2,100624,OK
RipVIS-077_01542.jpg,0.1784,164448,2,100661,OK
RipVIS-077_01548.jpg,0.1851,170595,2,99223,OK
RipVIS-077_01554.jpg,0.1951,179783,2,101246,OK
RipVIS-077_01560.jpg,0.1784,164448,2,100661,OK
RipVIS-077_01566.jpg,0.2005,184749,2,106203,OK
RipVIS-077_01572.jpg,0.1851,170562,2,100661,OK
RipVIS-077_01578.jpg,0.1824,168106,2,98205,OK
RipVIS-077_01584.jpg,0.1936,178432,2,104152,OK
RipVIS-077_01590.jpg,0.1745,160849,2,90948,OK
RipVIS-077_01596.jpg,0.1789,164858,2,94957,OK
RipVIS-077_01602.jpg,0.1669,153808,2,83907,OK
RipVIS-077_01608.jpg,0.1698,156499,2,83907,OK
RipVIS-077_01614.jpg,0.178,164085,2,89994,OK
RipVIS-077_01620.jpg,0.1569,144609,2,83079,OK
RipVIS-077_01626.jpg,0.1675,154414,2,95800,OK
RipVIS-077_01632.jpg,0.1675,154414,2,95800,OK
RipVIS-077_01638.jpg,0.1812,166958,2,102242,OK
RipVIS-077_01644.jpg,0.1651,152130,2,90600,OK
RipVIS-077_01650.jpg,0.1727,159203,2,94487,OK
RipVIS-077_01656.jpg,0.1653,152300,2,90600,OK
RipVIS-077_01662.jpg,0.1691,155871,2,107898,OK
RipVIS-077_01668.jpg,0.1691,155815,2,103020,OK
RipVIS-077_01674.jpg,0.1747,161037,2,104170,OK
RipVIS-077_01680.jpg,0.1721,158623,2,93194,OK
RipVIS-077_01686.jpg,0.1837,169276,2,110005,OK
RipVIS-077_01692.jpg,0.1723,158824,2,93436,OK
RipVIS-077_01698.jpg,0.2004,184688,2,114447,OK
RipVIS-077_01704.jpg,0.1823,168000,2,104579,OK
RipVIS-077_01710.jpg,0.1769,163004,2,96220,OK
RipVIS-077_01716.jpg,0.1846,170150,2,103366,OK
RipVIS-077_01722.jpg,0.1878,173103,2,103366,OK
RipVIS-077_01728.jpg,0.1852,170690,2,102153,OK
RipVIS-077_01734.jpg,0.1793,165248,2,96740,OK
RipVIS-077_01740.jpg,0.1803,166187,2,97673,OK
RipVIS-077_01746.jpg,0.1803,166187,2,97673,OK
RipVIS-077_01752.jpg,0.1674,154275,2,85761,OK
RipVIS-077_01758.jpg,0.1745,160793,2,88403,OK
RipVIS-077_01764.jpg,0.1875,172784,2,90616,OK
RipVIS-077_01770.jpg,0.2061,189958,2,95099,OK
RipVIS-077_01776.jpg,0.2165,199543,2,104489,OK
RipVIS-077_01782.jpg,0.2035,187508,2,104498,OK
RipVIS-077_01788.jpg,0.2263,208532,2,116089,OK
RipVIS-077_01794.jpg,0.23,211988,2,119558,OK
RipVIS-077_01800.jpg,0.2168,199795,2,107305,OK
RipVIS-077_01806.jpg,0.2302,212155,2,119725,OK
RipVIS-077_01812.jpg,0.2203,203020,2,108207,OK
RipVIS-077_01818.jpg,0.2225,205079,2,110266,OK
RipVIS-077_01824.jpg,0.2307,212651,2,118734,OK
RipVIS-077_01830.jpg,0.2291,211175,2,117258,OK
RipVIS-077_01836.jpg,0.2354,216933,2,119161,OK
RipVIS-077_01842.jpg,0.2485,229056,2,121389,OK
RipVIS-077_01848.jpg,0.2346,216246,2,117758,OK
RipVIS-077_01854.jpg,0.2516,231845,2,124123,OK
RipVIS-077_01860.jpg,0.2346,216246,2,117758,OK
RipVIS-077_01866.jpg,0.2499,230263,2,124150,OK
RipVIS-077_01872.jpg,0.2238,206226,2,106113,OK
RipVIS-077_01878.jpg,0.2363,217752,2,109057,OK
RipVIS-077_01884.jpg,0.2319,213727,2,109068,OK
RipVIS-077_01890.jpg,0.2236,206064,2,104235,OK
RipVIS-077_01896.jpg,0.2236,206078,2,104180,OK
RipVIS-077_01902.jpg,0.2109,194329,2,99445,OK
RipVIS-077_01908.jpg,0.2149,198024,2,99445,OK
RipVIS-077_01914.jpg,0.2149,198024,2,99445,OK
RipVIS-077_01920.jpg,0.196,180647,2,91146,OK
RipVIS-077_01926.jpg,0.1934,178261,2,92217,OK
RipVIS-077_01932.jpg,0.1971,181685,2,91123,OK
RipVIS-077_01938.jpg,0.2196,202346,2,103839,OK
