file_name,image_id,video_id,is_NR,n_rip_ann,has_rip
RipVIS-NR-022_01698.jpg,2213,RipVIS-NR-022,1,0,0
RipVIS-NR-024_00294.jpg,2214,RipVIS-NR-024,1,0,0
RipVIS-046_00654.jpg,2215,RipVIS-046,0,2,1
RipVIS-129_01890.jpg,2216,RipVIS-129,0,1,1
RipVIS-143_01272.jpg,2217,RipVIS-143,0,2,1
RipVIS-NR-024_00438.jpg,2218,RipVIS-NR-024,1,0,0
RipVIS-066_00050.jpg,2219,RipVIS-066,0,1,1
RipVIS-066_00490.jpg,2220,RipVIS-066,0,1,1
RipVIS-059_00012.jpg,2221,RipVIS-059,0,1,1
RipVIS-NR-020_01386.jpg,2222,RipVIS-NR-020,1,0,0
RipVIS-NR-022_00528.jpg,2223,RipVIS-NR-022,1,0,0
RipVIS-026_00233.jpg,2224,RipVIS-026,0,2,1
RipVIS-026_00088.jpg,2225,RipVIS-026,0,2,1
RipVIS-108_00456.jpg,2226,RipVIS-108,0,2,1
RipVIS-NR-020_00546.jpg,2227,RipVIS-NR-020,1,0,0
RipVIS-NR-024_01314.jpg,2228,RipVIS-NR-024,1,0,0
RipVIS-NR-026_00414.jpg,2229,RipVIS-NR-026,1,0,0
RipVIS-079_00534.jpg,2230,RipVIS-079,0,2,1
RipVIS-108_02016.jpg,2231,RipVIS-108,0,2,1
RipVIS-143_01188.jpg,2232,RipVIS-143,0,2,1
RipVIS-014_00102.jpg,2233,RipVIS-014,0,1,1
RipVIS-053_00024.jpg,2234,RipVIS-053,0,1,1
RipVIS-014_00079.jpg,2235,RipVIS-014,0,1,1
RipVIS-143_00972.jpg,2236,RipVIS-143,0,2,1
RipVIS-001_00014.jpg,2237,RipVIS-001,0,1,1
RipVIS-NR-026_01086.jpg,2238,RipVIS-NR-026,1,0,0
RipVIS-079_00192.jpg,2239,RipVIS-079,0,2,1
RipVIS-108_01212.jpg,2240,RipVIS-108,0,2,1
RipVIS-NR-024_00780.jpg,2241,RipVIS-NR-024,1,0,0
RipVIS-109_00264.jpg,2242,RipVIS-109,0,2,1
RipVIS-NR-020_01068.jpg,2243,RipVIS-NR-020,1,0,0
RipVIS-109_00186.jpg,2244,RipVIS-109,0,2,1
RipVIS-NR-026_00690.jpg,2245,RipVIS-NR-026,1,0,0
RipVIS-026_00212.jpg,2246,RipVIS-026,0,2,1
RipVIS-NR-026_00282.jpg,2247,RipVIS-NR-026,1,0,0
RipVIS-108_01950.jpg,2248,RipVIS-108,0,2,1
RipVIS-NR-020_01530.jpg,2249,RipVIS-NR-020,1,0,0
RipVIS-NR-024_00696.jpg,2250,RipVIS-NR-024,1,0,0
RipVIS-046_00108.jpg,2251,RipVIS-046,0,1,1
RipVIS-146_00060.jpg,2252,RipVIS-146,0,1,1
RipVIS-NR-024_01194.jpg,2253,RipVIS-NR-024,1,0,0
RipVIS-NR-022_00534.jpg,2254,RipVIS-NR-022,1,0,0
RipVIS-NR-020_01128.jpg,2255,RipVIS-NR-020,1,0,0
RipVIS-143_00084.jpg,2256,RipVIS-143,0,1,1
RipVIS-NR-024_00000.jpg,2257,RipVIS-NR-024,1,0,0
RipVIS-109_00492.jpg,2258,RipVIS-109,0,2,1
RipVIS-072_00060.jpg,2259,RipVIS-072,0,1,1
RipVIS-079_01578.jpg,2260,RipVIS-079,0,2,1
RipVIS-NR-022_00522.jpg,2261,RipVIS-NR-022,1,0,0
RipVIS-129_01470.jpg,2262,RipVIS-129,0,1,1
RipVIS-053_00222.jpg,2263,RipVIS-053,0,1,1
RipVIS-NR-022_00822.jpg,2264,RipVIS-NR-022,1,0,0
RipVIS-014_00171.jpg,2265,RipVIS-014,0,1,1
RipVIS-007_00033.jpg,2266,RipVIS-007,0,2,1
RipVIS-079_01332.jpg,2267,RipVIS-079,0,2,1
RipVIS-059_00150.jpg,2268,RipVIS-059,0,1,1
RipVIS-NR-024_00486.jpg,2269,RipVIS-NR-024,1,0,0
RipVIS-079_01188.jpg,2270,RipVIS-079,0,2,1
RipVIS-NR-024_01110.jpg,2271,RipVIS-NR-024,1,0,0
RipVIS-067_00108.jpg,2272,RipVIS-067,0,2,1
RipVIS-NR-020_01602.jpg,2273,RipVIS-NR-020,1,0,0
RipVIS-001_00069.jpg,2274,RipVIS-001,0,1,1
RipVIS-NR-024_00066.jpg,2275,RipVIS-NR-024,1,0,0
RipVIS-039_00045.jpg,2276,RipVIS-039,0,2,1
RipVIS-NR-019_00660.jpg,2277,RipVIS-NR-019,1,0,0
RipVIS-079_00228.jpg,2278,RipVIS-079,0,2,1
RipVIS-046_00204.jpg,2279,RipVIS-046,0,2,1
RipVIS-NR-019_00108.jpg,2280,RipVIS-NR-019,1,0,0
RipVIS-079_00864.jpg,2281,RipVIS-079,0,2,1
RipVIS-059_00036.jpg,2282,RipVIS-059,0,1,1
RipVIS-024_00035.jpg,2283,RipVIS-024,0,1,1
RipVIS-NR-020_00588.jpg,2284,RipVIS-NR-020,1,0,0
RipVIS-079_01824.jpg,2285,RipVIS-079,0,2,1
RipVIS-NR-022_01026.jpg,2286,RipVIS-NR-022,1,0,0
RipVIS-143_00312.jpg,2287,RipVIS-143,0,1,1
RipVIS-NR-019_00756.jpg,2288,RipVIS-NR-019,1,0,0
RipVIS-072_00006.jpg,2289,RipVIS-072,0,1,1
RipVIS-NR-019_00558.jpg,2290,RipVIS-NR-019,1,0,0
RipVIS-012_00095.jpg,2291,RipVIS-012,0,1,1
RipVIS-NR-020_00126.jpg,2292,RipVIS-NR-020,1,0,0
RipVIS-143_01128.jpg,2293,RipVIS-143,0,2,1
RipVIS-NR-020_02130.jpg,2294,RipVIS-NR-020,1,0,0
RipVIS-NR-020_01884.jpg,2295,RipVIS-NR-020,1,0,0
RipVIS-NR-019_00576.jpg,2296,RipVIS-NR-019,1,0,0
RipVIS-129_01020.jpg,2297,RipVIS-129,0,1,1
RipVIS-NR-020_01302.jpg,2298,RipVIS-NR-020,1,0,0
RipVIS-NR-024_01374.jpg,2299,RipVIS-NR-024,1,0,0
RipVIS-NR-022_01386.jpg,2300,RipVIS-NR-022,1,0,0
RipVIS-NR-026_00024.jpg,2301,RipVIS-NR-026,1,0,0
RipVIS-079_00708.jpg,2302,RipVIS-079,0,2,1
RipVIS-079_00054.jpg,2303,RipVIS-079,0,2,1
RipVIS-NR-022_01116.jpg,2304,RipVIS-NR-022,1,0,0
RipVIS-NR-026_01116.jpg,2305,RipVIS-NR-026,1,0,0
RipVIS-044_00522.jpg,2306,RipVIS-044,0,1,1
RipVIS-121_00360.jpg,2307,RipVIS-121,0,1,1
RipVIS-102_00072.jpg,2308,RipVIS-102,0,2,1
RipVIS-026_00016.jpg,2309,RipVIS-026,0,2,1
RipVIS-026_00135.jpg,2310,RipVIS-026,0,2,1
RipVIS-NR-020_01344.jpg,2311,RipVIS-NR-020,1,0,0
RipVIS-108_00030.jpg,2312,RipVIS-108,0,2,1
RipVIS-143_00348.jpg,2313,RipVIS-143,0,1,1
RipVIS-108_02004.jpg,2314,RipVIS-108,0,2,1
RipVIS-NR-024_01404.jpg,2315,RipVIS-NR-024,1,0,0
RipVIS-024_00026.jpg,2316,RipVIS-024,0,1,1
RipVIS-NR-022_01032.jpg,2317,RipVIS-NR-022,1,0,0
RipVIS-108_01146.jpg,2318,RipVIS-108,0,2,1
RipVIS-014_00078.jpg,2319,RipVIS-014,0,1,1
RipVIS-NR-020_00858.jpg,2320,RipVIS-NR-020,1,0,0
RipVIS-014_00088.jpg,2321,RipVIS-014,0,1,1
RipVIS-026_00077.jpg,2322,RipVIS-026,0,2,1
RipVIS-NR-026_01146.jpg,2323,RipVIS-NR-026,1,0,0
RipVIS-NR-022_00108.jpg,2324,RipVIS-NR-022,1,0,0
RipVIS-079_00648.jpg,2325,RipVIS-079,0,2,1
RipVIS-NR-022_01734.jpg,2326,RipVIS-NR-022,1,0,0
RipVIS-NR-020_01158.jpg,2327,RipVIS-NR-020,1,0,0
RipVIS-143_00000.jpg,2328,RipVIS-143,0,1,1
RipVIS-108_00264.jpg,2329,RipVIS-108,0,2,1
RipVIS-053_00246.jpg,2330,RipVIS-053,0,1,1
RipVIS-NR-024_00834.jpg,2331,RipVIS-NR-024,1,0,0
RipVIS-079_00318.jpg,2332,RipVIS-079,0,2,1
RipVIS-147_00025.jpg,2333,RipVIS-147,0,1,1
RipVIS-143_00864.jpg,2334,RipVIS-143,0,2,1
RipVIS-079_00570.jpg,2335,RipVIS-079,0,2,1
RipVIS-046_00402.jpg,2336,RipVIS-046,0,2,1
RipVIS-143_00804.jpg,2337,RipVIS-143,0,2,1
RipVIS-079_01464.jpg,2338,RipVIS-079,0,2,1
RipVIS-102_00594.jpg,2339,RipVIS-102,0,2,1
RipVIS-012_00009.jpg,2340,RipVIS-012,0,1,1
RipVIS-NR-004_00504.jpg,2341,RipVIS-NR-004,1,0,0
RipVIS-024_00011.jpg,2342,RipVIS-024,0,1,1
RipVIS-024_00007.jpg,2343,RipVIS-024,0,1,1
RipVIS-059_00156.jpg,2344,RipVIS-059,0,1,1
RipVIS-026_00034.jpg,2345,RipVIS-026,0,2,1
RipVIS-102_00636.jpg,2346,RipVIS-102,0,2,1
RipVIS-079_00930.jpg,2347,RipVIS-079,0,2,1
RipVIS-044_00282.jpg,2348,RipVIS-044,0,1,1
RipVIS-NR-004_00024.jpg,2349,RipVIS-NR-004,1,0,0
RipVIS-026_00093.jpg,2350,RipVIS-026,0,2,1
RipVIS-NR-022_01326.jpg,2351,RipVIS-NR-022,1,0,0
RipVIS-024_00064.jpg,2352,RipVIS-024,0,1,1
RipVIS-026_00057.jpg,2353,RipVIS-026,0,2,1
RipVIS-NR-020_01752.jpg,2354,RipVIS-NR-020,1,0,0
RipVIS-026_00019.jpg,2355,RipVIS-026,0,2,1
RipVIS-NR-020_02046.jpg,2356,RipVIS-NR-020,1,0,0
RipVIS-NR-019_00882.jpg,2357,RipVIS-NR-019,1,0,0
RipVIS-NR-026_00942.jpg,2358,RipVIS-NR-026,1,0,0
RipVIS-109_00132.jpg,2359,RipVIS-109,0,2,1
RipVIS-014_00047.jpg,2360,RipVIS-014,0,1,1
RipVIS-066_00080.jpg,2361,RipVIS-066,0,1,1
RipVIS-007_00062.jpg,2362,RipVIS-007,0,2,1
RipVIS-NR-024_00462.jpg,2363,RipVIS-NR-024,1,0,0
RipVIS-108_01122.jpg,2364,RipVIS-108,0,2,1
RipVIS-NR-024_00234.jpg,2365,RipVIS-NR-024,1,0,0
RipVIS-012_00089.jpg,2366,RipVIS-012,0,1,1
RipVIS-039_00036.jpg,2367,RipVIS-039,0,2,1
RipVIS-NR-004_00198.jpg,2368,RipVIS-NR-004,1,0,0
RipVIS-039_00000.jpg,2369,RipVIS-039,0,2,1
RipVIS-046_00744.jpg,2370,RipVIS-046,0,2,1
RipVIS-NR-020_02484.jpg,2371,RipVIS-NR-020,1,0,0
RipVIS-108_01548.jpg,2372,RipVIS-108,0,2,1
RipVIS-026_00113.jpg,2373,RipVIS-026,0,2,1
RipVIS-NR-024_01728.jpg,2374,RipVIS-NR-024,1,0,0
RipVIS-012_00018.jpg,2375,RipVIS-012,0,1,1
RipVIS-046_00414.jpg,2376,RipVIS-046,0,2,1
RipVIS-079_01236.jpg,2377,RipVIS-079,0,2,1
RipVIS-012_00024.jpg,2378,RipVIS-012,0,1,1
RipVIS-NR-026_00744.jpg,2379,RipVIS-NR-026,1,0,0
RipVIS-NR-020_00966.jpg,2380,RipVIS-NR-020,1,0,0
RipVIS-102_00126.jpg,2381,RipVIS-102,0,2,1
RipVIS-143_00264.jpg,2382,RipVIS-143,0,1,1
RipVIS-066_00040.jpg,2383,RipVIS-066,0,1,1
RipVIS-NR-020_02058.jpg,2384,RipVIS-NR-020,1,0,0
RipVIS-NR-022_01284.jpg,2385,RipVIS-NR-022,1,0,0
RipVIS-NR-024_00738.jpg,2386,RipVIS-NR-024,1,0,0
RipVIS-007_00053.jpg,2387,RipVIS-007,0,2,1
RipVIS-NR-019_00864.jpg,2388,RipVIS-NR-019,1,0,0
RipVIS-109_00522.jpg,2389,RipVIS-109,0,2,1
RipVIS-001_00191.jpg,2390,RipVIS-001,0,1,1
RipVIS-NR-022_01098.jpg,2391,RipVIS-NR-022,1,0,0
RipVIS-108_00090.jpg,2392,RipVIS-108,0,2,1
RipVIS-134_00840.jpg,2393,RipVIS-134,0,2,1
RipVIS-NR-004_00318.jpg,2394,RipVIS-NR-004,1,0,0
RipVIS-046_00684.jpg,2395,RipVIS-046,0,2,1
RipVIS-108_00222.jpg,2396,RipVIS-108,0,2,1
RipVIS-143_00924.jpg,2397,RipVIS-143,0,2,1
RipVIS-108_00204.jpg,2398,RipVIS-108,0,2,1
RipVIS-108_00768.jpg,2399,RipVIS-108,0,2,1
RipVIS-026_00122.jpg,2400,RipVIS-026,0,2,1
RipVIS-NR-024_01020.jpg,2401,RipVIS-NR-024,1,0,0
RipVIS-066_00500.jpg,2402,RipVIS-066,0,1,1
RipVIS-102_00204.jpg,2403,RipVIS-102,0,2,1
RipVIS-007_00026.jpg,2404,RipVIS-007,0,2,1
RipVIS-NR-022_00288.jpg,2405,RipVIS-NR-022,1,0,0
RipVIS-109_00420.jpg,2406,RipVIS-109,0,2,1
RipVIS-NR-020_00840.jpg,2407,RipVIS-NR-020,1,0,0
RipVIS-012_00092.jpg,2408,RipVIS-012,0,1,1
RipVIS-108_00444.jpg,2409,RipVIS-108,0,2,1
RipVIS-NR-026_00834.jpg,2410,RipVIS-NR-026,1,0,0
RipVIS-NR-004_00066.jpg,2411,RipVIS-NR-004,1,0,0
RipVIS-046_00900.jpg,2412,RipVIS-046,0,2,1
RipVIS-053_00264.jpg,2413,RipVIS-053,0,1,1
RipVIS-NR-024_00384.jpg,2414,RipVIS-NR-024,1,0,0
RipVIS-143_00336.jpg,2415,RipVIS-143,0,1,1
RipVIS-NR-026_00846.jpg,2416,RipVIS-NR-026,1,0,0
RipVIS-079_01914.jpg,2417,RipVIS-079,0,2,1
RipVIS-079_01482.jpg,2418,RipVIS-079,0,2,1
RipVIS-046_00696.jpg,2419,RipVIS-046,0,2,1
RipVIS-014_00043.jpg,2420,RipVIS-014,0,1,1
RipVIS-NR-020_00948.jpg,2421,RipVIS-NR-020,1,0,0
RipVIS-079_00846.jpg,2422,RipVIS-079,0,2,1
RipVIS-079_01752.jpg,2423,RipVIS-079,0,2,1
RipVIS-108_00072.jpg,2424,RipVIS-108,0,2,1
RipVIS-NR-026_00222.jpg,2425,RipVIS-NR-026,1,0,0
RipVIS-NR-019_00876.jpg,2426,RipVIS-NR-019,1,0,0
RipVIS-108_00096.jpg,2427,RipVIS-108,0,2,1
RipVIS-NR-019_00006.jpg,2428,RipVIS-NR-019,1,0,0
RipVIS-044_00312.jpg,2429,RipVIS-044,0,1,1
RipVIS-026_00140.jpg,2430,RipVIS-026,0,2,1
RipVIS-090_00108.jpg,2431,RipVIS-090,0,3,1
RipVIS-026_00078.jpg,2432,RipVIS-026,0,2,1
RipVIS-NR-020_02082.jpg,2433,RipVIS-NR-020,1,0,0
RipVIS-001_00078.jpg,2434,RipVIS-001,0,1,1
RipVIS-NR-022_01170.jpg,2435,RipVIS-NR-022,1,0,0
RipVIS-102_00012.jpg,2436,RipVIS-102,0,2,1
RipVIS-NR-026_01158.jpg,2437,RipVIS-NR-026,1,0,0
RipVIS-079_00582.jpg,2438,RipVIS-079,0,2,1
RipVIS-108_00714.jpg,2439,RipVIS-108,0,2,1
RipVIS-NR-022_01368.jpg,2440,RipVIS-NR-022,1,0,0
RipVIS-066_00380.jpg,2441,RipVIS-066,0,1,1
RipVIS-026_00049.jpg,2442,RipVIS-026,0,2,1
RipVIS-066_00125.jpg,2443,RipVIS-066,0,1,1
RipVIS-007_00011.jpg,2444,RipVIS-007,0,2,1
RipVIS-079_01980.jpg,2445,RipVIS-079,0,2,1
RipVIS-NR-022_01290.jpg,2446,RipVIS-NR-022,1,0,0
RipVIS-102_00354.jpg,2447,RipVIS-102,0,2,1
RipVIS-NR-020_01938.jpg,2448,RipVIS-NR-020,1,0,0
RipVIS-NR-020_02118.jpg,2449,RipVIS-NR-020,1,0,0
RipVIS-039_00025.jpg,2450,RipVIS-039,0,2,1
RipVIS-026_00024.jpg,2451,RipVIS-026,0,2,1
RipVIS-143_00384.jpg,2452,RipVIS-143,0,1,1
RipVIS-109_00408.jpg,2453,RipVIS-109,0,2,1
RipVIS-053_00300.jpg,2454,RipVIS-053,0,1,1
RipVIS-143_00012.jpg,2455,RipVIS-143,0,1,1
RipVIS-NR-004_00312.jpg,2456,RipVIS-NR-004,1,0,0
RipVIS-015_00090.jpg,2457,RipVIS-015,0,1,1
RipVIS-053_00558.jpg,2458,RipVIS-053,0,1,1
RipVIS-007_00043.jpg,2459,RipVIS-007,0,2,1
RipVIS-NR-020_01596.jpg,2460,RipVIS-NR-020,1,0,0
RipVIS-143_00192.jpg,2461,RipVIS-143,0,1,1
RipVIS-NR-022_00780.jpg,2462,RipVIS-NR-022,1,0,0
RipVIS-NR-004_00516.jpg,2463,RipVIS-NR-004,1,0,0
RipVIS-001_00199.jpg,2464,RipVIS-001,0,1,1
RipVIS-NR-020_02214.jpg,2465,RipVIS-NR-020,1,0,0
RipVIS-108_01644.jpg,2466,RipVIS-108,0,2,1
RipVIS-NR-024_00330.jpg,2467,RipVIS-NR-024,1,0,0
RipVIS-067_00054.jpg,2468,RipVIS-067,0,2,1
RipVIS-026_00062.jpg,2469,RipVIS-026,0,2,1
RipVIS-001_00025.jpg,2470,RipVIS-001,0,1,1
RipVIS-NR-022_00432.jpg,2471,RipVIS-NR-022,1,0,0
RipVIS-NR-022_01068.jpg,2472,RipVIS-NR-022,1,0,0
RipVIS-NR-026_00540.jpg,2473,RipVIS-NR-026,1,0,0
RipVIS-NR-024_01746.jpg,2474,RipVIS-NR-024,1,0,0
RipVIS-090_00192.jpg,2475,RipVIS-090,0,3,1
RipVIS-NR-004_00558.jpg,2476,RipVIS-NR-004,1,0,0
RipVIS-001_00112.jpg,2477,RipVIS-001,0,1,1
RipVIS-NR-024_01014.jpg,2478,RipVIS-NR-024,1,0,0
RipVIS-NR-024_01320.jpg,2479,RipVIS-NR-024,1,0,0
RipVIS-001_00190.jpg,2480,RipVIS-001,0,1,1
RipVIS-001_00012.jpg,2481,RipVIS-001,0,1,1
RipVIS-090_00312.jpg,2482,RipVIS-090,0,3,1
RipVIS-014_00119.jpg,2483,RipVIS-014,0,1,1
RipVIS-NR-020_00240.jpg,2484,RipVIS-NR-020,1,0,0
RipVIS-012_00055.jpg,2485,RipVIS-012,0,1,1
RipVIS-NR-022_00666.jpg,2486,RipVIS-NR-022,1,0,0
RipVIS-NR-024_01326.jpg,2487,RipVIS-NR-024,1,0,0
RipVIS-143_00876.jpg,2488,RipVIS-143,0,2,1
RipVIS-001_00036.jpg,2489,RipVIS-001,0,1,1
RipVIS-108_00228.jpg,2490,RipVIS-108,0,2,1
RipVIS-NR-024_01410.jpg,2491,RipVIS-NR-024,1,0,0
RipVIS-079_00330.jpg,2492,RipVIS-079,0,2,1
RipVIS-NR-019_00114.jpg,2493,RipVIS-NR-019,1,0,0
RipVIS-NR-022_00024.jpg,2494,RipVIS-NR-022,1,0,0
RipVIS-001_00195.jpg,2495,RipVIS-001,0,1,1
RipVIS-NR-026_00288.jpg,2496,RipVIS-NR-026,1,0,0
RipVIS-001_00041.jpg,2497,RipVIS-001,0,1,1
RipVIS-053_00486.jpg,2498,RipVIS-053,0,1,1
RipVIS-NR-019_00168.jpg,2499,RipVIS-NR-019,1,0,0
RipVIS-066_00170.jpg,2500,RipVIS-066,0,1,1
RipVIS-026_00198.jpg,2501,RipVIS-026,0,2,1
RipVIS-NR-020_00636.jpg,2502,RipVIS-NR-020,1,0,0
RipVIS-NR-024_00288.jpg,2503,RipVIS-NR-024,1,0,0
RipVIS-NR-020_02568.jpg,2504,RipVIS-NR-020,1,0,0
RipVIS-046_01032.jpg,2505,RipVIS-046,0,2,1
RipVIS-090_00492.jpg,2506,RipVIS-090,0,1,1
RipVIS-046_00912.jpg,2507,RipVIS-046,0,2,1
RipVIS-079_01650.jpg,2508,RipVIS-079,0,2,1
RipVIS-NR-022_01596.jpg,2509,RipVIS-NR-022,1,0,0
RipVIS-108_00882.jpg,2510,RipVIS-108,0,2,1
RipVIS-NR-004_00444.jpg,2511,RipVIS-NR-004,1,0,0
RipVIS-NR-020_00018.jpg,2512,RipVIS-NR-020,1,0,0
RipVIS-066_00535.jpg,2513,RipVIS-066,0,1,1
RipVIS-NR-026_00990.jpg,2514,RipVIS-NR-026,1,0,0
RipVIS-014_00124.jpg,2515,RipVIS-014,0,1,1
RipVIS-046_00120.jpg,2516,RipVIS-046,0,1,1
RipVIS-039_00006.jpg,2517,RipVIS-039,0,2,1
RipVIS-NR-022_00144.jpg,2518,RipVIS-NR-022,1,0,0
RipVIS-079_01224.jpg,2519,RipVIS-079,0,2,1
RipVIS-044_00480.jpg,2520,RipVIS-044,0,1,1
RipVIS-026_00099.jpg,2521,RipVIS-026,0,2,1
RipVIS-NR-020_02220.jpg,2522,RipVIS-NR-020,1,0,0
RipVIS-024_00061.jpg,2523,RipVIS-024,0,1,1
RipVIS-014_00165.jpg,2524,RipVIS-014,0,1,1
RipVIS-007_00058.jpg,2525,RipVIS-007,0,2,1
RipVIS-066_00280.jpg,2526,RipVIS-066,0,1,1
RipVIS-NR-024_01338.jpg,2527,RipVIS-NR-024,1,0,0
RipVIS-014_00010.jpg,2528,RipVIS-014,0,1,1
RipVIS-NR-024_00510.jpg,2529,RipVIS-NR-024,1,0,0
RipVIS-014_00021.jpg,2530,RipVIS-014,0,1,1
RipVIS-044_00090.jpg,2531,RipVIS-044,0,1,1
RipVIS-NR-020_02202.jpg,2532,RipVIS-NR-020,1,0,0
RipVIS-129_01560.jpg,2533,RipVIS-129,0,1,1
RipVIS-044_00204.jpg,2534,RipVIS-044,0,1,1
RipVIS-NR-019_00312.jpg,2535,RipVIS-NR-019,1,0,0
RipVIS-NR-022_01770.jpg,2536,RipVIS-NR-022,1,0,0
RipVIS-NR-022_01014.jpg,2537,RipVIS-NR-022,1,0,0
RipVIS-NR-019_00180.jpg,2538,RipVIS-NR-019,1,0,0
RipVIS-NR-020_00138.jpg,2539,RipVIS-NR-020,1,0,0
RipVIS-NR-026_00732.jpg,2540,RipVIS-NR-026,1,0,0
RipVIS-053_00456.jpg,2541,RipVIS-053,0,1,1
RipVIS-026_00253.jpg,2542,RipVIS-026,0,2,1
RipVIS-NR-024_00312.jpg,2543,RipVIS-NR-024,1,0,0
RipVIS-053_00360.jpg,2544,RipVIS-053,0,1,1
RipVIS-109_00162.jpg,2545,RipVIS-109,0,2,1
RipVIS-046_00528.jpg,2546,RipVIS-046,0,2,1
RipVIS-026_00131.jpg,2547,RipVIS-026,0,2,1
RipVIS-066_00410.jpg,2548,RipVIS-066,0,1,1
RipVIS-079_01950.jpg,2549,RipVIS-079,0,2,1
RipVIS-079_01308.jpg,2550,RipVIS-079,0,2,1
RipVIS-NR-022_00072.jpg,2551,RipVIS-NR-022,1,0,0
RipVIS-090_00096.jpg,2552,RipVIS-090,0,3,1
RipVIS-066_00375.jpg,2553,RipVIS-066,0,1,1
RipVIS-109_00294.jpg,2554,RipVIS-109,0,2,1
RipVIS-079_01764.jpg,2555,RipVIS-079,0,2,1
RipVIS-NR-020_02178.jpg,2556,RipVIS-NR-020,1,0,0
RipVIS-079_01230.jpg,2557,RipVIS-079,0,2,1
RipVIS-079_00450.jpg,2558,RipVIS-079,0,2,1
RipVIS-143_00444.jpg,2559,RipVIS-143,0,1,1
RipVIS-039_00042.jpg,2560,RipVIS-039,0,2,1
RipVIS-108_01380.jpg,2561,RipVIS-108,0,2,1
RipVIS-079_01668.jpg,2562,RipVIS-079,0,2,1
RipVIS-109_00402.jpg,2563,RipVIS-109,0,2,1
RipVIS-014_00060.jpg,2564,RipVIS-014,0,1,1
RipVIS-NR-020_02508.jpg,2565,RipVIS-NR-020,1,0,0
RipVIS-NR-024_01362.jpg,2566,RipVIS-NR-024,1,0,0
RipVIS-053_00258.jpg,2567,RipVIS-053,0,1,1
RipVIS-NR-020_00426.jpg,2568,RipVIS-NR-020,1,0,0
RipVIS-059_00108.jpg,2569,RipVIS-059,0,1,1
RipVIS-108_00042.jpg,2570,RipVIS-108,0,2,1
RipVIS-108_01746.jpg,2571,RipVIS-108,0,2,1
RipVIS-079_01494.jpg,2572,RipVIS-079,0,2,1
RipVIS-001_00059.jpg,2573,RipVIS-001,0,1,1
RipVIS-059_00006.jpg,2574,RipVIS-059,0,1,1
RipVIS-079_00876.jpg,2575,RipVIS-079,0,2,1
RipVIS-079_00060.jpg,2576,RipVIS-079,0,2,1
RipVIS-143_00648.jpg,2577,RipVIS-143,0,1,1
RipVIS-NR-022_00714.jpg,2578,RipVIS-NR-022,1,0,0
RipVIS-NR-024_00864.jpg,2579,RipVIS-NR-024,1,0,0
RipVIS-109_00516.jpg,2580,RipVIS-109,0,2,1
RipVIS-NR-022_01374.jpg,2581,RipVIS-NR-022,1,0,0
RipVIS-024_00009.jpg,2582,RipVIS-024,0,1,1
RipVIS-143_00516.jpg,2583,RipVIS-143,0,1,1
RipVIS-128_00270.jpg,2584,RipVIS-128,0,1,1
RipVIS-012_00072.jpg,2585,RipVIS-012,0,1,1
RipVIS-014_00006.jpg,2586,RipVIS-014,0,1,1
RipVIS-NR-022_00966.jpg,2587,RipVIS-NR-022,1,0,0
RipVIS-014_00117.jpg,2588,RipVIS-014,0,1,1
RipVIS-NR-019_00438.jpg,2589,RipVIS-NR-019,1,0,0
RipVIS-109_00048.jpg,2590,RipVIS-109,0,2,1
RipVIS-079_01686.jpg,2591,RipVIS-079,0,2,1
RipVIS-NR-024_00150.jpg,2592,RipVIS-NR-024,1,0,0
RipVIS-026_00160.jpg,2593,RipVIS-026,0,2,1
RipVIS-NR-020_02364.jpg,2594,RipVIS-NR-020,1,0,0
RipVIS-NR-024_01656.jpg,2595,RipVIS-NR-024,1,0,0
RipVIS-079_01896.jpg,2596,RipVIS-079,0,2,1
RipVIS-134_00420.jpg,2597,RipVIS-134,0,2,1
RipVIS-079_01170.jpg,2598,RipVIS-079,0,2,1
RipVIS-108_00510.jpg,2599,RipVIS-108,0,2,1
RipVIS-NR-004_00426.jpg,2600,RipVIS-NR-004,1,0,0
RipVIS-NR-024_00612.jpg,2601,RipVIS-NR-024,1,0,0
RipVIS-NR-020_01008.jpg,2602,RipVIS-NR-020,1,0,0
RipVIS-044_00510.jpg,2603,RipVIS-044,0,1,1
RipVIS-NR-020_01482.jpg,2604,RipVIS-NR-020,1,0,0
RipVIS-079_00558.jpg,2605,RipVIS-079,0,2,1
RipVIS-NR-019_00414.jpg,2606,RipVIS-NR-019,1,0,0
RipVIS-090_00252.jpg,2607,RipVIS-090,0,3,1
RipVIS-102_00060.jpg,2608,RipVIS-102,0,2,1
RipVIS-053_00078.jpg,2609,RipVIS-053,0,1,1
RipVIS-NR-024_01284.jpg,2610,RipVIS-NR-024,1,0,0
RipVIS-079_00276.jpg,2611,RipVIS-079,0,2,1
RipVIS-NR-004_00246.jpg,2612,RipVIS-NR-004,1,0,0
RipVIS-NR-020_00918.jpg,2613,RipVIS-NR-020,1,0,0
RipVIS-109_00108.jpg,2614,RipVIS-109,0,2,1
RipVIS-NR-020_01908.jpg,2615,RipVIS-NR-020,1,0,0
RipVIS-046_00096.jpg,2616,RipVIS-046,0,1,1
RipVIS-079_00918.jpg,2617,RipVIS-079,0,2,1
RipVIS-NR-026_00750.jpg,2618,RipVIS-NR-026,1,0,0
RipVIS-026_00269.jpg,2619,RipVIS-026,0,2,1
RipVIS-NR-020_00828.jpg,2620,RipVIS-NR-020,1,0,0
